"season","game_id","game_date","session","event_index","game_period","game_seconds","event_type","event_description","event_detail","event_zone","event_team","event_player_1","event_player_2","event_player_3","event_length","coords_x","coords_y","num_on","num_off","players_on","players_off","home_on_1","home_on_2","home_on_3","home_on_4","home_on_5","home_on_6","home_on_7","away_on_1","away_on_2","away_on_3","away_on_4","away_on_5","away_on_6","away_on_7","home_goalie","away_goalie","home_team","away_team","home_skaters","away_skaters","home_score","away_score","game_score_state","game_strength_state"
20192020,2019020001,"2019-10-02","R",1,1,0,"PGSTR"," ",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOR","OTT",0,0,0,0,"0v0","EvE"
20192020,2019020001,"2019-10-02","R",2,1,0,"PGEND"," ",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOR","OTT",0,0,0,0,"0v0","EvE"
20192020,2019020001,"2019-10-02","R",3,1,0,"ANTHEM"," ",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOR","OTT",0,0,0,0,"0v0","EvE"
20192020,2019020001,"2019-10-02","R",4,1,0,"PSTR","Period Start- Local time: 7:13 EDT","7:13 EDT",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOR","OTT",0,0,0,0,"0v0","EvE"
20192020,2019020001,"2019-10-02","R",5,1,0,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,6,0,"OTT7, OTT36, OTT28, OTT41, OTT26, OTT81",NA,NA,NA,NA,NA,NA,NA,NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,NA,"CRAIG.ANDERSON","TOR","OTT",0,5,0,0,"0v0","Ev5"
20192020,2019020001,"2019-10-02","R",6,1,0,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,0,NA,NA,6,0,"TOR83, TOR31, TOR91, TOR24, TOR16, TOR44",NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,0,"0v0","5v5"
20192020,2019020001,"2019-10-02","R",7,1,0,"FAC","TOR won Neu. Zone - OTT #36 WHITE vs TOR #91 TAVARES",NA,"Neu","TOR","COLIN.WHITE2","JOHN.TAVARES",NA,25,0,0,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,0,"0v0","5v5"
20192020,2019020001,"2019-10-02","R",8,1,25,"GOAL","OTT #7 TKACHUK(1), Tip-In, Off. Zone, 4 ft.Assists: #28 BROWN(1); #36 WHITE(1)","Tip-In","Off","OTT","BRADY.TKACHUK","CONNOR.BROWN","COLIN.WHITE2",0,85,-1,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,0,"0v0","5v5"
20192020,2019020001,"2019-10-02","R",9,1,25,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,5,5,"OTT10, OTT9, OTT71, OTT22, OTT72","OTT7, OTT36, OTT28, OTT26, OTT81","CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",10,1,25,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,0,NA,NA,5,5,"TOR18, TOR34, TOR8, TOR94, TOR88","TOR83, TOR91, TOR24, TOR16, TOR44","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",11,1,25,"FAC","OTT won Neu. Zone - OTT #71 TIERNEY vs TOR #88 NYLANDER",NA,"Neu","OTT","CHRIS.TIERNEY","WILLIAM.NYLANDER",NA,13,0,0,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",12,1,38,"MISS","OTT #22 ZAITSEV, Slap, Wide of Net, Neu. Zone, 71 ft.","Slap","Neu","OTT","NIKITA.ZAITSEV",NA,NA,0,28,-37,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",13,1,38,"STOP","GOALIE STOPPED (AFTER SOG)",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",14,1,38,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,3,3,"OTT51, OTT19, OTT63","OTT10, OTT9, OTT71","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",15,1,38,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,0,NA,NA,3,3,"TOR15, TOR65, TOR42","TOR18, TOR34, TOR88","ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",16,1,38,"FAC","OTT won Off. Zone - OTT #51 ANISIMOV vs TOR #15 KERFOOT",NA,"Off","OTT","ARTEM.ANISIMOV","ALEX.KERFOOT",NA,6,69,-22,NA,NA,NA,NA,"ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",17,1,44,"DELPEN","OTT",NA,NA,"OTT",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,"ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",18,1,51,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,5,NA,NA,1,1,"TOR34","TOR31","ALEX.KERFOOT","AUSTON.MATTHEWS","ILYA.MIKHEYEV","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,NA,"CRAIG.ANDERSON","TOR","OTT",6,5,0,1,"0v1","Ev5"
20192020,2019020001,"2019-10-02","R",19,1,56,"PENL","OTT #63 ENNIS Tripping(2 min), Neu. Zone Drawn By: TOR #42 MOORE","2min","Neu","OTT","TYLER.ENNIS","TREVOR.MOORE",NA,0,-9,-29,NA,NA,NA,NA,"ALEX.KERFOOT","AUSTON.MATTHEWS","ILYA.MIKHEYEV","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,NA,"CRAIG.ANDERSON","TOR","OTT",6,5,0,1,"0v1","Ev5"
20192020,2019020001,"2019-10-02","R",20,1,56,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,3,4,"OTT28, OTT44, OTT81","OTT72, OTT51, OTT19, OTT63","ALEX.KERFOOT","AUSTON.MATTHEWS","ILYA.MIKHEYEV","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,NA,"CRAIG.ANDERSON","TOR","OTT",6,4,0,1,"0v1","Ev4"
20192020,2019020001,"2019-10-02","R",21,1,56,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,0,NA,NA,5,5,"TOR18, TOR31, TOR91, TOR16, TOR44","TOR8, TOR94, TOR15, TOR65, TOR42","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",22,1,56,"FAC","TOR won Off. Zone - OTT #44 PAGEAU vs TOR #91 TAVARES",NA,"Off","TOR","JEAN-GABRIEL.PAGEAU","JOHN.TAVARES",NA,8,-69,-22,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",23,1,64,"GIVE","TOR GIVEAWAY - #16 MARNER, Off. Zone",NA,"Off","TOR","MITCH.MARNER",NA,NA,27,-36,-31,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",24,1,91,"SHOT","TOR ONGOAL - #44 RIELLY, Snap, Off. Zone, 57 ft.","Snap","Off","TOR","MORGAN.RIELLY",NA,NA,0,-32,-2,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",25,1,91,"STOP","GOALIE STOPPED (AFTER SOG)",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",26,1,91,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,4,4,"OTT10, OTT71, OTT2, OTT74","OTT22, OTT28, OTT44, OTT81","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",27,1,91,"FAC","OTT won Def. Zone - OTT #71 TIERNEY vs TOR #91 TAVARES",NA,"Def","OTT","CHRIS.TIERNEY","JOHN.TAVARES",NA,8,-69,-22,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",28,1,99,"BLOCK","TOR #18 JOHNSSON BLOCKED BY  OTT #74 BOROWIECKI, Wrist, Def. Zone","Wrist","Def","TOR","ANDREAS.JOHNSSON","MARK.BOROWIECKI",NA,19,-74,7,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",29,1,118,"MISS","TOR #16 MARNER, Wrist, Wide of Net, Off. Zone, 45 ft.","Wrist","Off","TOR","MITCH.MARNER",NA,NA,6,-46,-16,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",30,1,124,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,2,NA,NA,4,4,"OTT51, OTT44, OTT22, OTT81","OTT10, OTT71, OTT2, OTT74","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JOHN.TAVARES","MITCH.MARNER","MORGAN.RIELLY",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",31,1,126,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,14,NA,NA,3,3,"TOR15, TOR24, TOR42","TOR34, TOR18, TOR91","ALEX.KERFOOT","FREDERIK.ANDERSEN","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",32,1,140,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,11,NA,NA,2,2,"TOR94, TOR88","TOR16, TOR44","ALEX.KERFOOT","FREDERIK.ANDERSEN","KASPERI.KAPANEN","TREVOR.MOORE","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",33,1,151,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,9,NA,NA,1,1,"OTT28","OTT51","ALEX.KERFOOT","FREDERIK.ANDERSEN","KASPERI.KAPANEN","TREVOR.MOORE","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",34,1,160,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,16,NA,NA,1,1,"OTT10","OTT44","ALEX.KERFOOT","FREDERIK.ANDERSEN","KASPERI.KAPANEN","TREVOR.MOORE","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","RON.HAINSEY",NA,NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,4,0,1,"0v1","5v4"
20192020,2019020001,"2019-10-02","R",35,1,176,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,2,NA,NA,1,0,"OTT63",NA,"ALEX.KERFOOT","FREDERIK.ANDERSEN","KASPERI.KAPANEN","TREVOR.MOORE","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","RON.HAINSEY","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",36,1,178,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,7,NA,NA,4,4,"TOR41, TOR33, TOR65, TOR8","TOR15, TOR24, TOR42, TOR88","DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","RON.HAINSEY","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",37,1,185,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,1,NA,NA,5,5,"OTT9, OTT7, OTT71, OTT2, OTT74","OTT22, OTT81, OTT28, OTT10, OTT63","DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","TYSON.BARRIE",NA,"BOBBY.RYAN","BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",38,1,186,"HIT","OTT #2 DEMELO HIT TOR #33 GAUTHIER, Def. Zone",NA,"Def","OTT","DYLAN.DEMELO","FREDERIK.GAUTHIER",NA,3,-96,-36,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","TYSON.BARRIE",NA,"BOBBY.RYAN","BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",39,1,189,"MISS","TOR #41 TIMASHOV, Tip-In, Wide of Net, Off. Zone, 25 ft.","Tip-In","Off","TOR","DMYTRO.TIMASHOV",NA,NA,14,-64,-4,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","TYSON.BARRIE",NA,"BOBBY.RYAN","BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",40,1,203,"SHOT","OTT ONGOAL - #2 DEMELO, Snap, Off. Zone, 26 ft.","Snap","Off","OTT","DYLAN.DEMELO",NA,NA,1,63,-6,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","TYSON.BARRIE",NA,"BOBBY.RYAN","BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",41,1,204,"GIVE","TOR GIVEAWAY - #8 MUZZIN, Def. Zone",NA,"Def","TOR","JAKE.MUZZIN",NA,NA,6,93,28,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","TYSON.BARRIE",NA,"BOBBY.RYAN","BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",42,1,210,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,4,NA,NA,1,1,"TOR52","TOR94","DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","MARTIN.MARINCIN",NA,"BOBBY.RYAN","BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",43,1,214,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,1,NA,NA,1,1,"OTT49","OTT9","DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","ILYA.MIKHEYEV","JAKE.MUZZIN","MARTIN.MARINCIN",NA,"BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI","SCOTT.SABOURIN",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",44,1,215,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,7,NA,NA,2,2,"TOR91, TOR44","TOR33, TOR52","DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","JAKE.MUZZIN","JOHN.TAVARES","MORGAN.RIELLY",NA,"BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI","SCOTT.SABOURIN",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",45,1,222,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,2,NA,NA,3,3,"TOR83, TOR24, TOR16","TOR41, TOR65, TOR8","CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI","SCOTT.SABOURIN",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
