"game_id","game_date","season","session","game_status","away_team","home_team","game_venue","game_datetime","EST_time_convert","EST_date"
"2017020001",2017-10-04,"20172018","R","Final","TOR","WPG","Bell MTS Place","2017-10-04T23:00:00Z","2017-10-04 19:00:00",2017-10-04
"2017020002",2017-10-04,"20172018","R","Final","STL","PIT","PPG Paints Arena","2017-10-05T00:00:00Z","2017-10-04 20:00:00",2017-10-04
"2017020003",2017-10-04,"20172018","R","Final","CGY","EDM","Rogers Place","2017-10-05T02:00:00Z","2017-10-04 22:00:00",2017-10-04
"2017020004",2017-10-04,"20172018","R","Final","PHI","S.J","SAP Center at San Jose","2017-10-05T02:30:00Z","2017-10-04 22:30:00",2017-10-04
"2017020005",2017-10-05,"20172018","R","Final","NSH","BOS","TD Garden","2017-10-05T23:00:00Z","2017-10-05 19:00:00",2017-10-05
"2017020006",2017-10-05,"20172018","R","Final","MTL","BUF","KeyBank Center","2017-10-05T23:00:00Z","2017-10-05 19:00:00",2017-10-05
"2017020007",2017-10-05,"20172018","R","Final","COL","NYR","Madison Square Garden","2017-10-05T23:00:00Z","2017-10-05 19:00:00",2017-10-05
"2017020008",2017-10-05,"20172018","R","Final","WSH","OTT","Canadian Tire Centre","2017-10-05T23:30:00Z","2017-10-05 19:30:00",2017-10-05
"2017020009",2017-10-05,"20172018","R","Final","MIN","DET","Little Caesars Arena","2017-10-05T23:30:00Z","2017-10-05 19:30:00",2017-10-05
"2017020010",2017-10-05,"20172018","R","Final","PIT","CHI","United Center","2017-10-06T00:30:00Z","2017-10-05 20:30:00",2017-10-05
"2017020011",2017-10-05,"20172018","R","Final","ARI","ANA","Honda Center","2017-10-06T02:00:00Z","2017-10-05 22:00:00",2017-10-05
"2017020012",2017-10-05,"20172018","R","Final","PHI","L.A","STAPLES Center","2017-10-06T02:00:00Z","2017-10-05 22:00:00",2017-10-05
"2017020013",2017-10-06,"20172018","R","Final","NYI","CBJ","Nationwide Arena","2017-10-06T23:00:00Z","2017-10-06 19:00:00",2017-10-06
"2017020014",2017-10-06,"20172018","R","Final","FLA","T.B","Amalie Arena","2017-10-06T23:30:00Z","2017-10-06 19:30:00",2017-10-06
"2017020015",2017-10-06,"20172018","R","Final","VGK","DAL","American Airlines Center","2017-10-07T00:30:00Z","2017-10-06 20:30:00",2017-10-06
"2017020019",2017-10-07,"20172018","R","Final","COL","N.J","Prudential Center","2017-10-07T18:00:00Z","2017-10-07 14:00:00",2017-10-07
"2017020016",2017-10-07,"20172018","R","Final","NYR","TOR","Air Canada Centre","2017-10-07T23:00:00Z","2017-10-07 19:00:00",2017-10-07
"2017020017",2017-10-07,"20172018","R","Final","DET","OTT","Canadian Tire Centre","2017-10-07T23:00:00Z","2017-10-07 19:00:00",2017-10-07
"2017020018",2017-10-07,"20172018","R","Final","T.B","FLA","BB&T Center","2017-10-07T23:00:00Z","2017-10-07 19:00:00",2017-10-07
"2017020020",2017-10-07,"20172018","R","Final","BUF","NYI","Barclays Center","2017-10-07T23:00:00Z","2017-10-07 19:00:00",2017-10-07
"2017020021",2017-10-07,"20172018","R","Final","NSH","PIT","PPG Paints Arena","2017-10-07T23:00:00Z","2017-10-07 19:00:00",2017-10-07
"2017020022",2017-10-07,"20172018","R","Final","MTL","WSH","Capital One Arena","2017-10-07T23:00:00Z","2017-10-07 19:00:00",2017-10-07
"2017020023",2017-10-07,"20172018","R","Final","MIN","CAR","PNC Arena","2017-10-07T23:00:00Z","2017-10-07 19:00:00",2017-10-07
"2017020024",2017-10-07,"20172018","R","Final","DAL","STL","Scottrade Center","2017-10-08T00:00:00Z","2017-10-07 20:00:00",2017-10-07
"2017020025",2017-10-07,"20172018","R","Final","CBJ","CHI","United Center","2017-10-08T00:30:00Z","2017-10-07 20:30:00",2017-10-07
"2017020026",2017-10-07,"20172018","R","Final","VGK","ARI","Gila River Arena","2017-10-08T01:00:00Z","2017-10-07 21:00:00",2017-10-07
"2017020027",2017-10-07,"20172018","R","Final","WPG","CGY","Scotiabank Saddledome","2017-10-08T02:00:00Z","2017-10-07 22:00:00",2017-10-07
"2017020028",2017-10-07,"20172018","R","Final","EDM","VAN","Rogers Arena","2017-10-08T02:00:00Z","2017-10-07 22:00:00",2017-10-07
"2017020029",2017-10-07,"20172018","R","Final","PHI","ANA","Honda Center","2017-10-08T02:00:00Z","2017-10-07 22:00:00",2017-10-07
"2017020030",2017-10-07,"20172018","R","Final","L.A","S.J","SAP Center at San Jose","2017-10-08T02:30:00Z","2017-10-07 22:30:00",2017-10-07
"2017020031",2017-10-08,"20172018","R","Final","MTL","NYR","Madison Square Garden","2017-10-08T23:00:00Z","2017-10-08 19:00:00",2017-10-08
"2017020032",2017-10-09,"20172018","R","Final","COL","BOS","TD Garden","2017-10-09T17:00:00Z","2017-10-09 13:00:00",2017-10-09
"2017020033",2017-10-09,"20172018","R","Final","STL","NYI","Barclays Center","2017-10-09T17:00:00Z","2017-10-09 13:00:00",2017-10-09
"2017020034",2017-10-09,"20172018","R","Final","N.J","BUF","KeyBank Center","2017-10-09T19:00:00Z","2017-10-09 15:00:00",2017-10-09
"2017020035",2017-10-09,"20172018","R","Final","CHI","TOR","Air Canada Centre","2017-10-09T23:00:00Z","2017-10-09 19:00:00",2017-10-09
"2017020036",2017-10-09,"20172018","R","Final","WSH","T.B","Amalie Arena","2017-10-09T23:30:00Z","2017-10-09 19:30:00",2017-10-09
"2017020037",2017-10-09,"20172018","R","Final","WPG","EDM","Rogers Place","2017-10-10T01:00:00Z","2017-10-09 21:00:00",2017-10-09
"2017020038",2017-10-09,"20172018","R","Final","CGY","ANA","Honda Center","2017-10-10T02:00:00Z","2017-10-09 22:00:00",2017-10-09
"2017020039",2017-10-10,"20172018","R","Final","STL","NYR","Madison Square Garden","2017-10-10T23:00:00Z","2017-10-10 19:00:00",2017-10-10
"2017020040",2017-10-10,"20172018","R","Final","CBJ","CAR","PNC Arena","2017-10-10T23:00:00Z","2017-10-10 19:00:00",2017-10-10
"2017020041",2017-10-10,"20172018","R","Final","CHI","MTL","Centre Bell","2017-10-10T23:30:00Z","2017-10-10 19:30:00",2017-10-10
"2017020042",2017-10-10,"20172018","R","Final","PHI","NSH","Bridgestone Arena","2017-10-11T00:00:00Z","2017-10-10 20:00:00",2017-10-10
"2017020043",2017-10-10,"20172018","R","Final","DET","DAL","American Airlines Center","2017-10-11T00:30:00Z","2017-10-10 20:30:00",2017-10-10
"2017020044",2017-10-10,"20172018","R","Final","OTT","VAN","Rogers Arena","2017-10-11T02:00:00Z","2017-10-10 22:00:00",2017-10-10
