"game_id","game_date","season","session","game_status","away_team","home_team","game_venue","game_datetime","EST_time_convert","EST_date"
"2008020001",2008-10-04,"20082009","R","Final","NYR","T.B","O2 Czech Republic","2008-10-04T16:00:00Z","2008-10-04 12:00:00",2008-10-04
"2008020002",2008-10-04,"20082009","R","Final","PIT","OTT","Ericsson Globe","2008-10-04T18:30:00Z","2008-10-04 14:30:00",2008-10-04
"2008020003",2008-10-05,"20082009","R","Final","T.B","NYR","O2 Czech Republic","2008-10-05T16:00:00Z","2008-10-05 12:00:00",2008-10-05
"2008020004",2008-10-05,"20082009","R","Final","OTT","PIT","Ericsson Globe","2008-10-05T18:30:00Z","2008-10-05 14:30:00",2008-10-05
"2008020005",2008-10-09,"20082009","R","Final","TOR","DET","Joe Louis Arena","2008-10-09T23:00:00Z","2008-10-09 19:00:00",2008-10-09
"2008020006",2008-10-09,"20082009","R","Final","BOS","COL","Pepsi Center","2008-10-10T02:00:00Z","2008-10-09 22:00:00",2008-10-09
"2008020007",2008-10-09,"20082009","R","Final","CGY","VAN","General Motors Place","2008-10-10T02:30:00Z","2008-10-09 22:30:00",2008-10-09
"2008020008",2008-10-09,"20082009","R","Final","ANA","S.J","HP Pavilion at San Jose","2008-10-10T02:30:00Z","2008-10-09 22:30:00",2008-10-09
"2008020009",2008-10-10,"20082009","R","Final","NYI","N.J","Prudential Center","2008-10-10T23:00:00Z","2008-10-10 19:00:00",2008-10-10
"2008020010",2008-10-10,"20082009","R","Final","CHI","NYR","Madison Square Garden","2008-10-10T23:00:00Z","2008-10-10 19:00:00",2008-10-10
"2008020011",2008-10-10,"20082009","R","Final","FLA","CAR","RBC Center","2008-10-10T23:00:00Z","2008-10-10 19:00:00",2008-10-10
"2008020012",2008-10-10,"20082009","R","Final","MTL","BUF","HSBC Arena","2008-10-10T23:30:00Z","2008-10-10 19:30:00",2008-10-10
"2008020013",2008-10-10,"20082009","R","Final","WSH","ATL","Philips Arena","2008-10-10T23:30:00Z","2008-10-10 19:30:00",2008-10-10
"2008020014",2008-10-10,"20082009","R","Final","NSH","STL","Scottrade Center","2008-10-11T00:30:00Z","2008-10-10 20:30:00",2008-10-10
"2008020015",2008-10-10,"20082009","R","Final","CBJ","DAL","American Airlines Center","2008-10-11T00:30:00Z","2008-10-10 20:30:00",2008-10-10
"2008020016",2008-10-11,"20082009","R","Final","MTL","TOR","Air Canada Centre","2008-10-11T23:00:00Z","2008-10-11 19:00:00",2008-10-11
"2008020017",2008-10-11,"20082009","R","Final","DET","OTT","Scotiabank Place","2008-10-11T23:00:00Z","2008-10-11 19:00:00",2008-10-11
"2008020018",2008-10-11,"20082009","R","Final","STL","NYI","Nassau Coliseum","2008-10-11T23:00:00Z","2008-10-11 19:00:00",2008-10-11
"2008020019",2008-10-11,"20082009","R","Final","NYR","PHI","Wachovia Center","2008-10-11T23:00:00Z","2008-10-11 19:00:00",2008-10-11
"2008020020",2008-10-11,"20082009","R","Final","CHI","WSH","Verizon Center","2008-10-11T23:00:00Z","2008-10-11 19:00:00",2008-10-11
"2008020021",2008-10-11,"20082009","R","Final","ATL","FLA","BankAtlantic Center","2008-10-11T23:00:00Z","2008-10-11 19:00:00",2008-10-11
"2008020022",2008-10-11,"20082009","R","Final","N.J","PIT","Mellon Arena","2008-10-11T23:30:00Z","2008-10-11 19:30:00",2008-10-11
"2008020023",2008-10-11,"20082009","R","Final","CAR","T.B","St. Pete Times Forum","2008-10-11T23:30:00Z","2008-10-11 19:30:00",2008-10-11
"2008020024",2008-10-11,"20082009","R","Final","DAL","NSH","Sommet Center","2008-10-12T00:00:00Z","2008-10-11 20:00:00",2008-10-11
"2008020025",2008-10-11,"20082009","R","Final","BOS","MIN","Xcel Energy Center","2008-10-12T00:30:00Z","2008-10-11 20:30:00",2008-10-11
"2008020026",2008-10-11,"20082009","R","Final","VAN","CGY","Pengrowth Saddledome","2008-10-12T02:00:00Z","2008-10-11 22:00:00",2008-10-11
"2008020027",2008-10-11,"20082009","R","Final","CBJ","ARI","Jobing.com Arena","2008-10-12T02:00:00Z","2008-10-11 22:00:00",2008-10-11
"2008020028",2008-10-11,"20082009","R","Final","L.A","S.J","HP Pavilion at San Jose","2008-10-12T02:00:00Z","2008-10-11 22:00:00",2008-10-11
"2008020029",2008-10-12,"20082009","R","Final","COL","EDM","Rexall Place","2008-10-13T00:00:00Z","2008-10-12 20:00:00",2008-10-12
"2008020030",2008-10-12,"20082009","R","Final","ARI","ANA","Honda Center","2008-10-13T00:00:00Z","2008-10-12 20:00:00",2008-10-12
"2008020031",2008-10-12,"20082009","R","Final","S.J","L.A","STAPLES Center","2008-10-13T01:00:00Z","2008-10-12 21:00:00",2008-10-12
"2008020032",2008-10-13,"20082009","R","Final","STL","TOR","Air Canada Centre","2008-10-13T17:00:00Z","2008-10-13 13:00:00",2008-10-13
"2008020033",2008-10-13,"20082009","R","Final","BUF","NYI","Nassau Coliseum","2008-10-13T18:00:00Z","2008-10-13 14:00:00",2008-10-13
"2008020034",2008-10-13,"20082009","R","Final","N.J","NYR","Madison Square Garden","2008-10-13T23:00:00Z","2008-10-13 19:00:00",2008-10-13
