"game_id","game_date","season","session","game_status","away_team","home_team","game_venue","game_datetime","EST_time_convert","EST_date"
"2010020003",2010-10-07,"20102011","R","Final","CAR","MIN","Hartwall Areena","2010-10-07T16:00:00Z","2010-10-07 12:00:00",2010-10-07
"2010020001",2010-10-07,"20102011","R","Final","MTL","TOR","Air Canada Centre","2010-10-07T23:00:00Z","2010-10-07 19:00:00",2010-10-07
"2010020002",2010-10-07,"20102011","R","Final","PHI","PIT","CONSOL Energy Center","2010-10-07T23:00:00Z","2010-10-07 19:00:00",2010-10-07
"2010020004",2010-10-07,"20102011","R","Final","CHI","COL","Pepsi Center","2010-10-08T02:00:00Z","2010-10-07 22:00:00",2010-10-07
"2010020005",2010-10-07,"20102011","R","Final","CGY","EDM","Rexall Place","2010-10-08T02:00:00Z","2010-10-07 22:00:00",2010-10-07
"2010020008",2010-10-08,"20102011","R","Final","MIN","CAR","Hartwall Areena","2010-10-08T16:00:00Z","2010-10-08 12:00:00",2010-10-08
"2010020006",2010-10-08,"20102011","R","Final","S.J","CBJ","Ericsson Globe","2010-10-08T19:00:00Z","2010-10-08 15:00:00",2010-10-08
"2010020007",2010-10-08,"20102011","R","Final","DAL","N.J","Prudential Center","2010-10-08T23:00:00Z","2010-10-08 19:00:00",2010-10-08
"2010020009",2010-10-08,"20102011","R","Final","ANA","DET","Joe Louis Arena","2010-10-08T23:30:00Z","2010-10-08 19:30:00",2010-10-08
"2010020010",2010-10-08,"20102011","R","Final","BUF","OTT","Scotiabank Place","2010-10-08T23:30:00Z","2010-10-08 19:30:00",2010-10-08
"2010020011",2010-10-08,"20102011","R","Final","WSH","ATL","Philips Arena","2010-10-08T23:30:00Z","2010-10-08 19:30:00",2010-10-08
"2010020012",2010-10-09,"20102011","R","Final","ARI","BOS","O2 Czech Republic","2010-10-09T16:00:00Z","2010-10-09 12:00:00",2010-10-09
"2010020022",2010-10-09,"20102011","R","Final","CBJ","S.J","Ericsson Globe","2010-10-09T19:00:00Z","2010-10-09 15:00:00",2010-10-09
"2010020013",2010-10-09,"20102011","R","Final","NYR","BUF","HSBC Arena","2010-10-09T23:00:00Z","2010-10-09 19:00:00",2010-10-09
"2010020014",2010-10-09,"20102011","R","Final","OTT","TOR","Air Canada Centre","2010-10-09T23:00:00Z","2010-10-09 19:00:00",2010-10-09
"2010020015",2010-10-09,"20102011","R","Final","DAL","NYI","Nassau Coliseum","2010-10-09T23:00:00Z","2010-10-09 19:00:00",2010-10-09
"2010020016",2010-10-09,"20102011","R","Final","MTL","PIT","CONSOL Energy Center","2010-10-09T23:00:00Z","2010-10-09 19:00:00",2010-10-09
"2010020017",2010-10-09,"20102011","R","Final","N.J","WSH","Verizon Center","2010-10-09T23:00:00Z","2010-10-09 19:00:00",2010-10-09
"2010020018",2010-10-09,"20102011","R","Final","ATL","T.B","St. Pete Times Forum","2010-10-09T23:30:00Z","2010-10-09 19:30:00",2010-10-09
"2010020019",2010-10-09,"20102011","R","Final","PHI","STL","Scottrade Center","2010-10-10T00:00:00Z","2010-10-09 20:00:00",2010-10-09
