"game_id","game_date","season","session","game_status","away_team","home_team","game_venue","game_datetime","EST_time_convert","EST_date"
"2000020001",2000-10-04,"20002001","R","Final","COL","DAL","Reunion Arena","2000-10-04T23:00:00Z","2000-10-04 19:00:00",2000-10-04
"2000020002",2000-10-05,"20002001","R","Final","OTT","BOS","FleetCenter","2000-10-05T23:00:00Z","2000-10-05 19:00:00",2000-10-05
"2000020003",2000-10-05,"20002001","R","Final","CHI","BUF","HSBC Arena","2000-10-05T23:00:00Z","2000-10-05 19:00:00",2000-10-05
"2000020004",2000-10-05,"20002001","R","Final","VAN","PHI","First Union Center","2000-10-05T23:00:00Z","2000-10-05 19:00:00",2000-10-05
"2000020005",2000-10-05,"20002001","R","Final","DET","CGY","Pengrowth Saddledome","2000-10-05T23:00:00Z","2000-10-05 19:00:00",2000-10-05
"2000020006",2000-10-05,"20002001","R","Final","STL","ARI","America West Arena","2000-10-06T00:00:00Z","2000-10-05 20:00:00",2000-10-05
"2000020018",2000-10-06,"20002001","R","Final","NSH","PIT","Saitama Super Arena","2000-10-06T15:55:00Z","2000-10-06 11:55:00",2000-10-06
"2000020007",2000-10-06,"20002001","R","Final","MTL","N.J","Continental Airlines Arena","2000-10-06T23:00:00Z","2000-10-06 19:00:00",2000-10-06
"2000020008",2000-10-06,"20002001","R","Final","L.A","WSH","MCI Center","2000-10-06T23:00:00Z","2000-10-06 19:00:00",2000-10-06
"2000020011",2000-10-06,"20002001","R","Final","DET","EDM","Skyreach Centre","2000-10-06T23:00:00Z","2000-10-06 19:00:00",2000-10-06
"2000020009",2000-10-06,"20002001","R","Final","NYI","T.B","Ice Palace","2000-10-06T23:30:00Z","2000-10-06 19:30:00",2000-10-06
"2000020010",2000-10-06,"20002001","R","Final","VAN","FLA","National Car Rental Center","2000-10-06T23:30:00Z","2000-10-06 19:30:00",2000-10-06
"2000020012",2000-10-06,"20002001","R","Final","MIN","ANA","Arrowhead Pond","2000-10-06T23:30:00Z","2000-10-06 19:30:00",2000-10-06
"2000020013",2000-10-06,"20002001","R","Final","STL","S.J","San Jose Arena","2000-10-06T23:30:00Z","2000-10-06 19:30:00",2000-10-06
"2000020025",2000-10-07,"20002001","R","Final","PIT","NSH","Saitama Super Arena","2000-10-07T15:00:00Z","2000-10-07 11:00:00",2000-10-07
"2000020014",2000-10-07,"20002001","R","Final","L.A","BUF","HSBC Arena","2000-10-07T23:00:00Z","2000-10-07 19:00:00",2000-10-07
"2000020015",2000-10-07,"20002001","R","Final","MTL","TOR","Air Canada Centre","2000-10-07T23:00:00Z","2000-10-07 19:00:00",2000-10-07
"2000020016",2000-10-07,"20002001","R","Final","DAL","OTT","Corel Centre","2000-10-07T23:00:00Z","2000-10-07 19:00:00",2000-10-07
"2000020017",2000-10-07,"20002001","R","Final","BOS","PHI","First Union Center","2000-10-07T23:00:00Z","2000-10-07 19:00:00",2000-10-07
"2000020019",2000-10-07,"20002001","R","Final","WSH","CAR","Entertainment and Sports Arena","2000-10-07T23:00:00Z","2000-10-07 19:00:00",2000-10-07
"2000020020",2000-10-07,"20002001","R","Final","NYR","ATL","Philips Arena","2000-10-07T23:00:00Z","2000-10-07 19:00:00",2000-10-07
"2000020023",2000-10-07,"20002001","R","Final","MIN","ARI","America West Arena","2000-10-07T23:00:00Z","2000-10-07 19:00:00",2000-10-07
"2000020021",2000-10-07,"20002001","R","Final","CHI","CBJ","Nationwide Arena","2000-10-07T23:30:00Z","2000-10-07 19:30:00",2000-10-07
"2000020022",2000-10-07,"20002001","R","Final","COL","EDM","Skyreach Centre","2000-10-08T00:00:00Z","2000-10-07 20:00:00",2000-10-07
"2000020026",2000-10-08,"20002001","R","Final","STL","ANA","Arrowhead Pond","2000-10-08T17:00:00Z","2000-10-08 13:00:00",2000-10-08
"2000020024",2000-10-08,"20002001","R","Final","VAN","T.B","Ice Palace","2000-10-08T22:00:00Z","2000-10-08 18:00:00",2000-10-08
"2000020027",2000-10-09,"20002001","R","Final","FLA","BOS","FleetCenter","2000-10-09T17:00:00Z","2000-10-09 13:00:00",2000-10-09
"2000020029",2000-10-09,"20002001","R","Final","L.A","CBJ","Nationwide Arena","2000-10-09T23:00:00Z","2000-10-09 19:00:00",2000-10-09
"2000020028",2000-10-09,"20002001","R","Final","DAL","TOR","Air Canada Centre","2000-10-09T23:30:00Z","2000-10-09 19:30:00",2000-10-09
"2000020031",2000-10-10,"20002001","R","Final","DAL","CAR","Entertainment and Sports Arena","2000-10-10T23:00:00Z","2000-10-10 19:00:00",2000-10-10
"2000020032",2000-10-10,"20002001","R","Final","COL","CGY","Pengrowth Saddledome","2000-10-10T23:00:00Z","2000-10-10 19:00:00",2000-10-10
"2000020030",2000-10-10,"20002001","R","Final","EDM","MTL","Centre Molson","2000-10-10T23:30:00Z","2000-10-10 19:30:00",2000-10-10
"2000020035",2000-10-11,"20002001","R","Final","MTL","NYR","Madison Square Garden","2000-10-11T23:00:00Z","2000-10-11 19:00:00",2000-10-11
"2000020040",2000-10-11,"20002001","R","Final","STL","L.A","STAPLES Center","2000-10-11T23:00:00Z","2000-10-11 19:00:00",2000-10-11
"2000020033",2000-10-11,"20002001","R","Final","NYI","TOR","Air Canada Centre","2000-10-11T23:30:00Z","2000-10-11 19:30:00",2000-10-11
"2000020036",2000-10-11,"20002001","R","Final","WSH","ATL","Philips Arena","2000-10-11T23:30:00Z","2000-10-11 19:30:00",2000-10-11
"2000020037",2000-10-11,"20002001","R","Final","EDM","DET","Joe Louis Arena","2000-10-11T23:30:00Z","2000-10-11 19:30:00",2000-10-11
"2000020038",2000-10-11,"20002001","R","Final","PHI","MIN","Xcel Energy Center","2000-10-11T23:30:00Z","2000-10-11 19:30:00",2000-10-11
"2000020039",2000-10-11,"20002001","R","Final","BOS","ANA","Arrowhead Pond","2000-10-11T23:30:00Z","2000-10-11 19:30:00",2000-10-11
"2000020042",2000-10-12,"20002001","R","Final","PHI","DAL","Reunion Arena","2000-10-12T23:00:00Z","2000-10-12 19:00:00",2000-10-12
"2000020043",2000-10-12,"20002001","R","Final","CBJ","CGY","Pengrowth Saddledome","2000-10-12T23:00:00Z","2000-10-12 19:00:00",2000-10-12
"2000020044",2000-10-12,"20002001","R","Final","COL","VAN","General Motors Place","2000-10-12T23:00:00Z","2000-10-12 19:00:00",2000-10-12
"2000020041",2000-10-12,"20002001","R","Final","DET","CHI","United Center","2000-10-12T23:30:00Z","2000-10-12 19:30:00",2000-10-12
"2000020045",2000-10-12,"20002001","R","Final","ARI","S.J","San Jose Arena","2000-10-12T23:30:00Z","2000-10-12 19:30:00",2000-10-12
"2000020046",2000-10-13,"20002001","R","Final","N.J","OTT","Corel Centre","2000-10-13T23:00:00Z","2000-10-13 19:00:00",2000-10-13
"2000020049",2000-10-13,"20002001","R","Final","MIN","STL","Savvis Center","2000-10-13T23:00:00Z","2000-10-13 19:00:00",2000-10-13
