"game_id","game_date","season","session","game_status","away_team","home_team","game_venue","game_datetime","EST_time_convert","EST_date"
"2012020001",2013-01-19,"20122013","R","Final","PIT","PHI","Wells Fargo Center","2013-01-19T20:00:00Z","2013-01-19 15:00:00",2013-01-19
"2012020002",2013-01-19,"20122013","R","Final","OTT","WPG","MTS Centre","2013-01-19T20:00:00Z","2013-01-19 15:00:00",2013-01-19
"2012020003",2013-01-19,"20122013","R","Final","CHI","L.A","STAPLES Center","2013-01-19T20:00:00Z","2013-01-19 15:00:00",2013-01-19
"2012020004",2013-01-19,"20122013","R","Final","NYR","BOS","TD Garden","2013-01-20T00:00:00Z","2013-01-19 19:00:00",2013-01-19
"2012020005",2013-01-19,"20122013","R","Final","TOR","MTL","Centre Bell","2013-01-20T00:00:00Z","2013-01-19 19:00:00",2013-01-19
"2012020006",2013-01-19,"20122013","R","Final","N.J","NYI","Nassau Coliseum","2013-01-20T00:00:00Z","2013-01-19 19:00:00",2013-01-19
"2012020007",2013-01-19,"20122013","R","Final","WSH","T.B","Tampa Bay Times Forum","2013-01-20T00:00:00Z","2013-01-19 19:00:00",2013-01-19
"2012020008",2013-01-19,"20122013","R","Final","CAR","FLA","BB&T Center","2013-01-20T00:30:00Z","2013-01-19 19:30:00",2013-01-19
"2012020009",2013-01-19,"20122013","R","Final","DET","STL","Scottrade Center","2013-01-20T01:00:00Z","2013-01-19 20:00:00",2013-01-19
"2012020010",2013-01-19,"20122013","R","Final","CBJ","NSH","Bridgestone Arena","2013-01-20T01:00:00Z","2013-01-19 20:00:00",2013-01-19
"2012020011",2013-01-19,"20122013","R","Final","ARI","DAL","American Airlines Center","2013-01-20T01:00:00Z","2013-01-19 20:00:00",2013-01-19
"2012020012",2013-01-19,"20122013","R","Final","COL","MIN","Xcel Energy Center","2013-01-20T02:00:00Z","2013-01-19 21:00:00",2013-01-19
"2012020013",2013-01-19,"20122013","R","Final","ANA","VAN","Rogers Arena","2013-01-20T03:00:00Z","2013-01-19 22:00:00",2013-01-19
"2012020014",2013-01-20,"20122013","R","Final","PHI","BUF","First Niagara Center","2013-01-20T17:30:00Z","2013-01-20 12:30:00",2013-01-20
"2012020016",2013-01-20,"20122013","R","Final","S.J","CGY","Scotiabank Saddledome","2013-01-20T23:00:00Z","2013-01-20 18:00:00",2013-01-20
"2012020015",2013-01-20,"20122013","R","Final","PIT","NYR","Madison Square Garden","2013-01-21T00:00:00Z","2013-01-20 19:00:00",2013-01-20
"2012020017",2013-01-20,"20122013","R","Final","DAL","MIN","Xcel Energy Center","2013-01-21T01:00:00Z","2013-01-20 20:00:00",2013-01-20
"2012020018",2013-01-20,"20122013","R","Final","EDM","VAN","Rogers Arena","2013-01-21T02:00:00Z","2013-01-20 21:00:00",2013-01-20
"2012020019",2013-01-20,"20122013","R","Final","CHI","ARI","Jobing.com Arena","2013-01-21T03:00:00Z","2013-01-20 22:00:00",2013-01-20
